SMILES,LOAEL_log_mmol_kg_bw_day
CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O,0.0011546496256700967
OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1,0.006038720639060896
O=C(N(OC)C)NC1=CC=C(Cl)C=C1,0.00931754394759366
S=P(OC)(OC)OC1=NC(N(CC)CC)=NC(C)=C1,0.0068777238395693234
OC(C1=CC=C(Cl)C=C1)(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl,0.005938151689011985
O=P(OC)(OC)O/C=C(Cl)\Cl,0.010408382170442241
O=C(SCC1=CC=CC=C1)N(CCC)CCC,0.009149216533940492
O=P(SCCC)(OCC)SCCC,0.010068539755671456
O=P(SC)(OC)NC(C)=O,0.013648831720059621
O=C(N(C1=C(CC)C=CC=C1CC)COC)CCl,0.009267253123156974
NC1=NNC=N1,0.029733601205328832
NC#N,0.059467202410657664
CC1(C)C(/C=C(Br)/Br)C1C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O,0.004948543461552866
CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC)OC)OC)C)C.C1=CC=C(C=C1)C(=O)O,0.0024795682583683147
OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1,0.007548400798826121
O=C(OC(C#N)C3=CC(OC4=CC=CC=C4)=C(F)C=C3)C(C(C)2C)C2/C=C(Cl)/C1=CC=C(Cl)C=C1,0.004898276703964497
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],0.008583378006954733
S=P(OC)(OC)OC1=CC=C([N+]([O-])=O)C=C1,0.009498211030948741
N#C/N=C1SCCN/1CC2=CC=C(Cl)N=C2,0.009892243396986886
CN(C)C(S[Zn]SC(N(C)C)=S)=S,0.00817493363915869
C[N+](C=C2)=CC=C2C1=CC=[N+](C)C=C1,0.013691057325028715
S=P(OC)(OC)SCN1N=NC(C=CC=C2)=C2C1=O,0.008508644649457775
O=C(OC(C)1C=C)N(C2=CC(Cl)=CC(Cl)=C2)C1=O,0.009436904951368202
O=C2C(N)=C(Cl)C(C1=CC=CC=C12)=O,0.013920121360835688
O=S3OCC1C(CO3)C2(Cl)C(Cl)=C(Cl)C(Cl)1C(Cl)2Cl,0.007126618167084564
[N+]12=CC=CC=C1C3=[N+](C=CC=C3)CC2,0.015794866515636753
O=C(OC(C)(C)C)C1=CC=C(CO/N=C/C2=C(OC3=CC=CC=C3)N(C)N=C2C)C=C1,0.0071176254993963305
CCNC1=NC(NC(C)C)=NC(Cl)=N1,0.014372927711833409
O=C(OCC)NC1=CC=CC(OC(NC2=CC=CC=C2)=O)=C1,0.010655682947629983
N#CC(C(Cl)=CC=C1)=C1Cl,0.0186034162597095
CCS(=O)C1=C(N(N=C1C#N)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N,0.008056334643428573
N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,0.012410167132297197
FC(C(F)(OCC(C2=CC=C(C=C2Cl)Cl)CN1C=NC=N1)F)F,0.00913621053742932
N#CC1=CC(F)=C(OC2=CC=C(OC(C)C(OCCCC)=O)C=C2)C=C1,0.009625729959721526
CN(CN1C)CSC1=S,0.022184384932566064
OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1,0.01086969686236098
ClC1=CC=C(C2=NN(C(N(C(OC)=O)C4=CC=C(OC(F)(F)F)C=C4)=O)COC(C(OC)=O)2C3)C3=C1,0.006820319575237628
O=C(OC(C(C)(C)C)=N2)N2C1=CC(OC(C)C)=C(Cl)C=C1Cl,0.010428101697378017
CC1=C(C2=NOCC2)C(S(C)(=O)=O)=CC=C1C(C3=C(O)N(C)N=C3)=O,0.009906758425540224
BrC1=CC=C(NC(N(C)OC)=O)C=C1,0.014357399945172603
C[N+](C=C2)=CC=C2C1=CC=[N+](C)C=C1,0.020133908207418557
CC(C(OCCCC)=O)OC1=CC=C(OC2=CC=C(C(F)(F)F)C=N2)C=C1,0.009886227162529472
ClC1=C([N+]([O-])=O)C(NC2=NC=C(C(F)(F)F)C=C2Cl)=C([N+]([O-])=O)C=C1C(F)(F)F,0.00821343424858256
COC(C(NNC(OC(C)C)=O)=C2)=CC=C2C1=CC=CC=C1,0.01298475189092086
[N+]12=CC=CC=C1C3=[N+](C=CC=C3)CC2,0.021168377697732887
ClC1=C([N+]([O-])=O)C(NC2=NC=C(C(F)(F)F)C=C2Cl)=C([N+]([O-])=O)C=C1C(F)(F)F,0.008385443694386083
S=P(OC)(OC)SCN1C(C(C=CC=C2)=C2C1=O)=O,0.012605530348696702
O=C(C(C(C)=N2)=CN1C2=CC(OP(OCC)(OCC)=S)=N1)OCC,0.010713392485187262
CNC(ON=C(SC)C(N(C)C)=O)=O,0.019109609238234706
FC(F)(F)C1=CC=C(C(S(C)(=O)=NC#N)C)C=N1,0.015292167409562457
S=C(S)NC,0.04011276528748593
O=C(N(CC)CC)SCC1=CC=C(Cl)C=C1,0.016680921188449865
CC(C)(C1=CC=C(CCOC2=NC=NC3=CC=CC=C23)C=C1)C,0.014686613132547533
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.01616065190994549
O=C2C1=CC(F)=CC=C1N=C(N4N=CN=C4)N2C3=C(Cl)C=C(Cl)C=C3,0.01268036889326992
CC1(CNC(=NC1)NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC3=CC=C(C=C3)C(F)(F)F)C,0.009909494556264633
CNC(ON=C(SC)C(N(C)C)=O)=O,0.022347753176858155
ClC1=CC(Cl)=C(OCC(O)=O)C=C1,0.022620602193004043
NC1=NNC=N1,0.059467202410657664
O=C(NC)OC1=C(OC(C)(C)C2)C2=CC=C1,0.022598624918870935
S=P(OCC)(OCC)OC1=NC(C(C)C)=NC(C)=C1,0.01642869699075557
O=C(N(C1=C(C)SC=C1C)C(C)COC)CCl,0.018129419544573026
O=S3OCC1C(CO3)C2(Cl)C(Cl)=C(Cl)C(Cl)1C(Cl)2Cl,0.01228727229779905
FC1=CC=C(C2(CN4C=NC=N4)C(C3=CC=CC=C3Cl)O2)C=C1,0.015162725459871818
ClC(Cl)(Cl)C1=NSC(OCC)=N1,0.020199571769078495
C[Si](C2=CC=C(C=C2)F)(C3=CC=C(F)C=C3)CN1C=NC=N1,0.01585325164934852
ClC1=CC(C(F)(F)F)=CC=C1OC2=CC=C([N+]([O-])=O)C(C(NS(C)(=O)=O)=O)=C2,0.011395676083924233
ClC1=CC=C2C(N=CC(OC3=CC=C(OC(C)C(OCCO/N=C(C)/C)=O)C=C3)=N2)=C1,0.011264301100355506
[S]C(NC(C)CNC(S[Zn])=S)=S,0.017255039351497643
[S]C(NC(C)CNC(S[Zn])=S)=S,0.017255039351497643
C1CNC(=S)NC1,0.04303491887745652
CC(C)(C)C1=CC=C(CSC2=C(Cl)C(N(C(C)(C)C)N=C2)=O)C=C1,0.013701160159437661
CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O,0.014105593115928905
CN(CN1C)CSC1=S,0.03266034652463028
CCN(CCCC)C1=C([N+]([O-])=O)C=C(C(F)(F)F)C=C1[N+]([O-])=O,0.016105987222784814
CC1(C)C(/C=C(Br)/Br)C1C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O,0.010688854065726137
CC(C)C1C2CCC1C3=C2C(NC(C4=CN(C)N=C4C(F)F)=O)=CC=C3,0.015302732709143212
O=C(O)C(C)OC1=C(C)C=C(Cl)C=C1,0.02562363979237584
C1CNC(=S)NC1,0.04819910832192538
FC(F)(F)/C(Cl)=C/C1C(C)(C)C1C(OCC2=C(F)C(F)=C(C)C(F)=C2F)=O,0.01409010160197152
S=P(OC1=NC(Cl)=C(Cl)C=C1Cl)(OCC)OCC,0.0171141884323489
O[Sn](C2CCCCC2)(C3CCCCC3)C1CCCCC1,0.015577821917247702
O=C(C2=C1C=CC=C2)C(SC(C#N)=C(C#N)S3)=C3C1=O,0.020248123201460456
FC1=CC=C(C2(CN4C=NC=N4)C(C3=CC=CC=C3Cl)O2)C=C1,0.018195270551846183
O=C(NCCC2=NC=C(C(F)(F)F)C=C2Cl)C1=CC=CC=C1C(F)(F)F,0.015124216704213374
O=C(NC1=CC(Cl)=C(Cl)C=C1)N(C)OC,0.025090939601491648
O=C(NC1=CC(Cl)=C(Cl)C=C1)N(C)OC,0.025090939601491648
O=C1C(/C(CCC)=N\OCC)=C(O)CC(C2CSCCC2)C1,0.019664101798126703
BrC(C3)COC(CN2C=NC=N2)3C1=C(Cl)C=C(Cl)C=C1,0.017185417014945824
CN1N=C(C(Cl)=C1C(NCC2=CC=C(C=C2)C(C)(C)C)=O)CC,0.019469491695902355
CC1CCC2(CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)C)OC1C,0.01286229964885329
O=C1N(NC3=CC=CC=C3)C(SC)=NC(C)1C2=CC=CC=C2,0.022800155556897562
S=C(SSC(N(C)C)=S)N(C)C,0.03036190470594063
NC1=C(C(OC2=CC=CC=C2)=CC=C1[N+]([O-])=O)Cl,0.030226952270055448
BrC1=CC(C#N)=CC(Br)=C1O,0.028889958940868102
C1CC1(C(CC2=CC=CC=C2Cl)(CN3C=NC=N3)O)Cl,0.025625059257949535
O=C(OC(C)1C=C)N(C2=CC(Cl)=CC(Cl)=C2)C1=O,0.027961199362093195
FC(F)(F)C(C(F)(F)F)OC(/C=C\C1C(C)(C)C1C(OC(C#N)C2=CC=C(OC3=CC=CC=C3)C=C2)=O)=O,0.014960133059978587
O=C(C(SCCO2)=C2C)NC1=CC=CC=C1,0.034848813981213346
FC(F)(F)OC(C=C2)=CC=C2NC(NC(C1=C(Cl)C=CC=C1)=O)=O,0.023557308728421166
O=C(SC/C(Cl)=C(Cl)\Cl)N(C(C)C)C(C)C,0.028227806467376604
C[N+](C=C2)=CC=C2C1=CC=[N+](C)C=C1,0.04762340359884257
O=C2C(CCCCCCCCCCCC)=C(OC(C)=O)C(C1=CC=CC=C12)=O,0.02340650588512378
O=C(N1C(C)C)N(C2=CC=CC=C2)CS/C1=N\C(C)(C)C,0.029465850912223458
O=C(CC)NC1=CC(Cl)=C(Cl)C=C1,0.041269285481015994
CON(C(OC)=O)C(C=CC=C3)=C3COC2=NN(C=C2)C1=CC=C(Cl)C=C1,0.02320682656135787
CC(C(O)=O)OC(C=C3)=CC=C3OC2=NC1=CC=C(Cl)C=C1O2,0.028167056356499628
CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C(=CC3C2CC(=O)O1)C)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C,0.012734890360905185
C1=C(SC(=N1)S(=O)(=O)CCC(=C(F)F)F)Cl,0.03291071649153446
CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1,0.03138138916099924
CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1,0.03428271152063386
CN(/C=N/C(C=CC(C)=C2)=C2C)/C=N/C(C=CC(C)=C1)=C1C,0.03408246361134649
CCNC1=NC(NC(C)C)=NC(Cl)=N1,0.04636428436773443
S=P(OC1=NC(Cl)=C(Cl)C=C1Cl)(OCC)OCC,0.028523647387248163
O=C(C(C(Cl)=C(Cl)C(C(OC)=O)=C1Cl)=C1Cl)OC,0.030123726579706293
C[Si](C2=CC=C(C=C2)F)(C3=CC=C(F)C=C3)CN1C=NC=N1,0.03170650329869704
CS(C1=CC(C(F)(F)F)=CC=C1C(C2=C(O)N(C)N=C2C)=O)(=O)=O,0.027599589461626675
CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O,0.02821118623185781
O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=C(F)C(F)=CC(F)=C1F,0.026942980220700186
CC(C(OCC#C)=O)OC1=CC=C(OC2=C(F)C=C(Cl)C=N2)C=C1,0.029164453292198207
OC(C2=CC=C(F)C=C2)(C3=C(F)C=CC=C3)CN1C=NC=N1,0.03385434330908588
FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1,0.03210675757919814
CCOC(CCN(C(C)C)SN(C)C(OC1=CC=CC2=C1OC(C)(C)C2)=O)=O,0.02679478797527864
O=S3OCC1C(CO3)C2(Cl)C(Cl)=C(Cl)C(Cl)1C(Cl)2Cl,0.02703199905515791
BrC([H])([H])[H],0.1158644562818127
CC(C)(C(C(N2C=NC=N2)CC1=CC=C(C=C1)Cl)O)C,0.03744148066760202
O=C(C(C(C)=N2)=CN1C2=CC(OP(OCC)(OCC)=S)=N1)OCC,0.02946182933426497
CNC(OC1=CC=CC(/N=C/N(C)C)=C1)=O,0.051976062085632144
CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CCCCC1,0.04326105065224025
O=C(OCC)C(Cl)CC1=CC(N2N=C(C)N(C(F)F)C2=O)=C(F)C=C1Cl,0.029112705155716945
CC(C(C1C(OC(C2=CC=CC(OC3=CC=CC=C3)=C2)C#N)=O)/C=C(C(F)(F)F)\Cl)1C,0.026675554368592185
CC2(C)C=C(C)C1=CC(OCC)=CC=C1N2,0.05522147585284508
CC(NC(N1CC(N(C2=CC(Cl)=CC(Cl)=C2)C1=O)=O)=O)C,0.03634528529867737
IC1=CC=C(N=C(OCCC)N(CCC)C2=O)C2=C1,0.03224060518839999
CS/C(C)=N/OC(N(SN(C(O/N=C(SC)\C)=O)C)C)=O,0.03385342347822937
S=C(SSC(N(C)C)=S)N(C)C,0.04990997903448147
O=C(OCC)CSC1=NC(C(C)(C)C)=NN1C(N(C)C)=O,0.03816748004747272
ClC1=CC=C(C2=CC(F)=CC=C2NC(C3=CN(C)N=C3C(F)F)=O)C=C1Cl,0.02921233570136655
FC(F)(F)C1=CC(OC2=CC=CC(C(NC3=CC=C(F)C=C3)=O)=N2)=CC=C1,0.032154821211279785
C(CNC(=S)[S-])NC(=S)[S-].[Zn+2],0.04460661819584039
CN(C)C1=NC(C)=C(C)C(OC(N(C)C)=O)=N1,0.05161859628615915
ClC1=C(C3(OCCO3)CN2C=NC=N2)C=CC(Cl)=C1,0.042646674541424644
ClC(N=CC=C3)=C3C(NC1=CC=CC=C1C2=CC=C(Cl)C=C2)=O,0.03787805062535496
O=C1C(C(C)(C)C)=NN=C(SC)N1N,0.060666030886662975
O=C(SC/C(Cl)=C(Cl)\Cl)N(C(C)C)C(C)C,0.04266993811611698
CN(C)C(S[Zn]SC(N(C)C)=S)=S,0.04250965492362519
OC1(CN3C=NC=N3)C(C)(C)CCC1CC2=CC=C(Cl)C=C2,0.04095937862019833
O=S(C1=C(C(F)(F)F)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,0.0326520524201809
OC(C(Cl)(Cl)Cl)P(OC)(OC)=O,0.05166319030658296
COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+],0.030507347552487064
OC1(CN3C=NC=N3)C(C)(C)CCC1CC2=CC=C(Cl)C=C2,0.043148047046675374
O=C(N(C1=C(CC)C=CC=C1CC)COC)CCl,0.05189661748967905
NS(C1=CC([N+]([O-])=O)=C(N(CCC)CCC)C([N+]([O-])=O)=C1)(=O)=O,0.04042042788372036
CCCOC/C(N2C=CN=C2)=N\C1=CC=C(C=C1C(F)(F)F)Cl,0.04049199977868229
O=C1C(C(C)(C)C)=NN=C(SC)N1N,0.06719929397120725
O=C1OC3(CCCCC3)C(OC(C(C)(C)CC)=O)=C1C2=C(Cl)C=C(Cl)C=C2,0.03578732146400678
CC1=CC(C)=CC(C)=C1C2=C(OC(CC(C)(C)C)=O)C3(CCCC3)OC2=O,0.039947970982482275
CC1(C)C(C(OCC2=COC(CC3=CC=CC=C3)=C2)=O)C1/C=C(C)\C,0.04432099700732809
ClC(C=C2)=CC=C2C1=C(C#N)C(Br)=C(C(F)(F)F)N1COCC,0.036799624938222635
CC(C1=CC=CC=C1)(C)C[Sn](CC(C)(C2=CC=CC=C2)C)(CC(C)(C3=CC=CC=C3)C)O[Sn](CC(C)(C4=CC=CC=C4)C)(CC(C)(C6=CC=CC=C6)C)CC(C)(C5=CC=CC=C5)C,0.014249578440471417
ClC(C=C(Cl)C=C2)=C2C(OCC=C)CN1C=NC=C1,0.05047450068604942
CC(C)(C2=CC=C(C=C2)OC1CCCCC1OS(OCC#C)=O)C,0.04279938325518071
C#CCOC(C(NCCC2=CC=C(OCC#C)C(OC)=C2)=O)C1=CC=C(Cl)C=C1,0.0369041241749624
CCOC(C(OC3=CC=C(C=C3)OC2=NC1=CC=C(Cl)C=C1N=C2)C)=O,0.04157699893895499
CC(C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O)C1CC1,0.05326004956767166
FC(F)(C1=CC=CC(N2CC(C(C2=O)Cl)CCl)=C1)F,0.05030195369030707
ClC(C=C(Cl)C=C2)=C2C(OCC=C)CN1C=NC=C1,0.05350296944357954
CC1=CC(C)=CC(C)=C1C2=C(OC(CC(C)(C)C)=O)C3(CCCC3)OC2=O,0.042917075351131324
CCC1=C(C(NC(C2=CC=CS2)C#N)=O)SC(NCC)=N1,0.05118073847356783
O=C(C2C(/C=C(C)/C)C(C)2C)OC1CC(C(CC#C)=C1C)=O,0.05492821614526029
O=C(C(O3)(C)C(C=C2)=CC=C2OC1=CC=CC=C1)N(NC4=CC=CC=C4)C3=O,0.045407278177700156
BrC([H])([H])[H],0.1790632506173469
C/C(C)=C(N(C(CCl)=O)CCOCC)/C1=CC=CC=C1,0.057470413386035736
FC(F)(F)C1=CC=C(OCCCOC2=C(Cl)C=C(OC/C=C(Cl)\Cl)C=C2Cl)N=C1,0.034818667907167616
FC(F)(F)C1=CC(NC(N(C)C)=O)=CC=C1,0.07395704796137248
ClC1=C(C2=NN=C(C3=C(Cl)C=CC=C3)N=N2)C=CC=C1,0.05706818624978773
ClC1=CC=C(C2=CC(F)=CC=C2NC(C3=CN(C)N=C3C(F)F)=O)C=C1Cl,0.04200781934177246
ClC1=CC=C(CN(C)/C(C)=N/C#N)C=N1,0.07859017665904088
OC(C2=C(Cl)C=CC=C2)(C3=CN=CN=C3)C1=CC=C(Cl)C=C1,0.05283880559178284
NC(C1=C(Cl)C=CC=C1Cl)=O,0.09261856560930491
O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl,0.06336648858092589
FC(F)(F)C1=C(F)C=CC(OC(CC)C(NCC2=CC=CC=C2)=O)=C1,0.049813316199071624
O=C(C(CCCC4)=C4C3=O)N3C(C(F)=C2)=CC1=C2OCC(N1CC#C)=O,0.05079984353648191
O=C1C(C3=CC=CC(C(F)(F)F)=C3)=C(NC)OC1C2=CC=CC=C2,0.055204779037407746
NC(NCCCCCCCCNC(N)=N)=N,0.08102032708037427
O=C(O)COC(C=CC(Cl)=C1)=C1C,0.0947069010825298
ClC1=CC=C(OC(N2N=CN=C2)C(O)C(C)(C)C)C=C1,0.06424027322808253
O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C,0.044210334070631574
CNC(O/N=C(C)\SC)=O,0.11836501403389492
O=C1C(C2=CC=CC=C2)=NN=C(C)N1N,0.09643315995145703
O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1,0.05590140200157206
FC(F)(F)C(C=C3S(C)(=O)=O)=CC=C3C(C1=C(C2CC2)ON=C1)=O,0.05566064749641608
O=C(NC(NC2=CC(Cl)=C(OC(F)(F)C(F)C(F)(F)F)C=C2Cl)=O)C1=C(F)C=CC=C1F,0.03990998658130422
CC(C(C(C)3C)C(OC(C1=CC=CC(OC2=CC=CC=C2)=C1)C#N)=O)3C,0.06009909138187043
CCCN(C(N2C=CN=C2)=O)CCOC1=C(Cl)C=C(Cl)C=C1Cl,0.05707983190600125
C[C@H]([C@@H](N(C)C)CC5)O[C@H]5O[C@@H]2[C@@H](C)C(C1=C[C@]3([H])[C@](CC[C@@]4([H])[C@]([H])3C[C@H](O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OCC)[C@H]6OC)C4)([H])[C@@]([H])1CC(O[C@@H](CC)CCC2)=O)=O,0.028877084613265123
O=C(CC3=CC=CC=C3)N/C(C2=C(F)C(F)=CC=C2C(F)(F)F)=N\OCC1CC1,0.053352320292409515
O=C(NC1=CC(Cl)=C(N2N=C(C(C)(C)C)OC2=O)C=C1)N(C)C,0.06493710428214157
O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C,0.052499767865960584
CC1=CC=C(C)C=C1OCC2=CC=CC=C2/C(C(NC)=O)=N/OC,0.07046793589427701
C2(C3=CC=CO3)=NC1=CC=CC=C1N2,0.12486833177320307
O=C1C(/C(CC)=N/OCC)=C(O)CC(C2=C(C)C=C(C)C=C2C)C1,0.06981686853252955
S=P(OC)(OC)OC1=CC(C)=C([N+]([O-])=O)C=C1,0.08332310268057162
CC1C(C3=CC=C(C=C3)Cl)SC(N1C(NC2CCCCC2)=O)=O,0.06546156290207059
CCOP(OCC)(SCN1C(OC2=C1C=CC(Cl)=C2)=O)=S,0.0636200517424888
O=C(NC(NCC)=O)/C(C#N)=N\OC,0.11857948837239812
CCNC1=NC(NC(C)C)=NC(Cl)=N1,0.10941971287651023
CCOC(CCN(C(C)C)SN(C)C(OC1=CC=CC2=C1OC(C)(C)C2)=O)=O,0.05846135558242613
CC2COC(O2)(C4=CC=C(C=C4Cl)OC3=CC=C(Cl)C=C3)CN1C=NC=N1,0.05932124091140686
CC(C)(C2=CC=C(C=C2)OC1CCCCC1OS(OCC#C)=O)C,0.06904967382858089
O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1,0.08272375649019124
O=C(OCC)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,0.08196801536106943
FC1=CC=CC(F)=C1C(NC(NC2=CC(Cl)=C(C(Cl)=C2F)F)=O)=O,0.06507320207279278
ClC2=CC=C(C=N2)CN1CCN/C1=N\[N+]([O-])=O,0.0973945952590747
CC(C)(C(C(N3C=NC=N3)OC1=CC=C(C2=CC=CC=C2)C=C1)O)C,0.07409262028018154
CCCCN(SN(C(OC2=C1OC(C)(C)CC1=CC=C2)=O)C)CCCC,0.06569530810416269
C1(NC2=CC=CC=C2)=CC=CC=C1,0.14773454395291782
N#CC(C2=CC(OC3=CC=CC=C3)=CC=C2)OC(C(C(C)C)C1=CC=C(Cl)C=C1)=O,0.05953797389131243
ClC1=CC=C(C(C(C)C)C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O)C=C1,0.05953797389131243
ClC1=CC=C(C(C(C)C)C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O)C=C1,0.05953797389131243
O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O,0.08430066662269543
O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=CC(OC3=CC=CC=C3)=CC=C1,0.06389160712181856
ClC1=CC=C2C(N=CC(OC3=CC=C(OC(C)C(OCCO/N=C(C)/C)=O)C=C3)=N2)=C1,0.05632150550177753
CC(C)(C2=CC=C(C=C2)OC1CCCCC1OS(OCC#C)=O)C,0.07190296604559293
CC(C)C1=NN(C(=O)N1N)C(=O)NC(C)(C)C,0.10485300866417636
OC(C2(CC2)C(NC1=C(Cl)C=C(Cl)C=C1)=O)=O,0.09303171987631087
CCOC1=CC=C(C(C)(C)COCC2=CC(OC3=CC=CC=C3)=CC=C2)C=C1,0.06773123883198195
CC(OC(C(C1=CC=C(Br)C=C1)(C2=CC=C(Br)C=C2)O)=O)C,0.060497742776698574
CC1=C(N2C(S3)=NN=C2)C3=CC=C1,0.1373938645607217
CC1=CC=C(C2=CC=CC=C12)C,0.1728291127183792
O=C1C(/C(CCC)=N\OCC)=C(O)CC(C2CSCCC2)C1,0.08603044408485085
O=C(OC1=CC(C)=C(SC)C(C)=C1)NC,0.1242747128033579
S=C1S[Mn+2]SC(NCCN1)=S,0.10855557507359069
FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1,0.08701831648543702
O=C(OCC)C(CC(OCC)=O)SP(OC)(OC)=S,0.08778355070659401
O=C(OC(C)C)NC1=CC=CC=C1,0.16181616210899355
IC1=CC=C(C(OC)=O)C(S([N-]C(NC2=NC(C)=NC(OC)=N2)=O)(=O)=O)=C1.[Na+],0.05611797964648073
CO\N=C(C(OC)=O)/C1=C(CO/N=C(C)/C2=CC=CC(C(F)(F)F)=C2)C=CC=C1,0.07272797449373557
C(C(CCl)O)O,0.27139624684320934
ClC1=CC=CC(NC(OC(C)C)=O)=C1,0.14040948460452124
FC(F)(F)C1=CC(NC(N(C)C)=O)=CC=C1,0.12919765885228982
CC1=C(Cl)C(NS(C2=NN3C(N=C(OC)C=C3OC)=N2)(=O)=O)=C(Cl)C=C1,0.07172655770478076
ClCCOC1=CC=CC=C1S(NC(NC2=NC(OC)=NC(C)=N2)=O)(=O)=O,0.07465930346752149
O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC,0.08947770521301585
CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC3=C2C4CCC3C4=C(Cl)Cl,0.07583481070072216
O=C(NC(NCC)=O)/C(C#N)=N\OC,0.15289184711551862
FC(C=CC=C2F)=C2C(NC(NC1=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C1)=O)=O,0.062106180868884746
CC1=CC=CC(=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C)C(=O)O,0.06396281173215432
O=S(C1=C(C)C=CC=C1C(OC)=O)(NC(NC2=NC(OCC(F)(F)F)=NC(N(C)C)=N2)=O)=O,0.062140866929396014
ClC(C=C2)=CC=C2CCC(C#N)(CN3C=NC=N3)C1=CC=CC=C1,0.09203781459712614
O=C(NC1=CC(Cl)=C(Cl)C=C1)N(C)OC,0.12545469800745823
O=C(NS(N(C(C)C)C)(=O)=O)C1=CC(N2C(C=C(C(F)(F)F)N(C)C2=O)=O)=C(F)C=C1Cl,0.06269313377509025
O=C(C2=C(Cl)C=CC=C2Cl)NCC1=NC=C(C(F)(F)F)C=C1Cl,0.08212099927021806
S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S,0.09345959256991566
CN/C(NCC1=CN=C(Cl)S1)=N\[N+]([O-])=O,0.13016764551401042
CC(C)(C)C1CCC2(OC(CN(CCC)CC)CO2)CC1,0.11029461661878942
O=C(N2CCOCC2)/C=C(C3=CC=C(Cl)C=C3)/C1=CC=C(OC)C(OC)=C1,0.08766124641710438
O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O,0.04982487508940451
CC1=CC(C3CC3)=NC(NC2=CC=CC=C2)=N1,0.15801924849469393
